2021-02-13,6,en,0,59,"[Щекино, Тульская область]",0,0,0,25,2021-02-13T06:59:25.000-06:00,"@BTS_twt 
#V congratulations on the victory! You are now officially the most handsome male idol of 2021. Congratulations from the bottom of my heart, you deserve it!
#BTS #TaehyungYouArePerfect #TaehyunOurShiningStar #TAEHYUNG #topface2021 #taehyungweloveyou https://t.co/zWCEntgMrN",1
2021-02-13,6,en,0,59,"[Щекино, Тульская область]",0,0,0,25,2021-02-13T06:59:25.000-06:00,"@BTS_twt 
#V congratulations on the victory! You are now officially the most handsome male idol of 2021. Congratulations from the bottom of my heart, you deserve it!
#BTS #TaehyungYouArePerfect #TaehyunOurShiningStar #TAEHYUNG #topface2021 #taehyungweloveyou https://t.co/zWCEntgMrN",2
2021-02-13,6,en,0,59,"[Щекино, Тульская область]",0,0,0,25,2021-02-13T06:59:25.000-06:00,"@BTS_twt 
#V congratulations on the victory! You are now officially the most handsome male idol of 2021. Congratulations from the bottom of my heart, you deserve it!
#BTS #TaehyungYouArePerfect #TaehyunOurShiningStar #TAEHYUNG #topface2021 #taehyungweloveyou https://t.co/zWCEntgMrN",3
2021-02-13,6,en,0,59,"[Щекино, Тульская область]",0,0,0,25,2021-02-13T06:59:25.000-06:00,"@BTS_twt 
#V congratulations on the victory! You are now officially the most handsome male idol of 2021. Congratulations from the bottom of my heart, you deserve it!
#BTS #TaehyungYouArePerfect #TaehyunOurShiningStar #TAEHYUNG #topface2021 #taehyungweloveyou https://t.co/zWCEntgMrN",4
2021-02-13,6,en,0,59,"[Щекино, Тульская область]",0,0,0,25,2021-02-13T06:59:25.000-06:00,"@BTS_twt 
#V congratulations on the victory! You are now officially the most handsome male idol of 2021. Congratulations from the bottom of my heart, you deserve it!
#BTS #TaehyungYouArePerfect #TaehyunOurShiningStar #TAEHYUNG #topface2021 #taehyungweloveyou https://t.co/zWCEntgMrN",5
2021-02-13,6,en,0,59,"[Щекино, Тульская область]",0,0,0,25,2021-02-13T06:59:25.000-06:00,"@BTS_twt 
#V congratulations on the victory! You are now officially the most handsome male idol of 2021. Congratulations from the bottom of my heart, you deserve it!
#BTS #TaehyungYouArePerfect #TaehyunOurShiningStar #TAEHYUNG #topface2021 #taehyungweloveyou https://t.co/zWCEntgMrN",6
2021-02-13,6,en,0,59,"[Щекино, Тульская область]",0,0,0,25,2021-02-13T06:59:25.000-06:00,"@BTS_twt 
#V congratulations on the victory! You are now officially the most handsome male idol of 2021. Congratulations from the bottom of my heart, you deserve it!
#BTS #TaehyungYouArePerfect #TaehyunOurShiningStar #TAEHYUNG #topface2021 #taehyungweloveyou https://t.co/zWCEntgMrN",7
2021-02-13,7,en,0,2,[Myanmar],0,0,0,23,2021-02-13T07:02:23.000-06:00,"My country is internet would be down so l wish for our sunshine today😌
Happy birthday to you 💜
#JHOPE 
#BTS",8
2021-02-13,7,en,0,2,[Myanmar],0,0,0,23,2021-02-13T07:02:23.000-06:00,"My country is internet would be down so l wish for our sunshine today😌
Happy birthday to you 💜
#JHOPE 
#BTS",9
2021-02-13,7,en,0,2,[Myanmar],0,0,0,23,2021-02-13T07:02:23.000-06:00,"My country is internet would be down so l wish for our sunshine today😌
Happy birthday to you 💜
#JHOPE 
#BTS",10
2021-02-13,7,en,0,2,[Myanmar],0,0,0,23,2021-02-13T07:02:23.000-06:00,"My country is internet would be down so l wish for our sunshine today😌
Happy birthday to you 💜
#JHOPE 
#BTS",11
2021-02-13,7,en,0,2,[Myanmar],0,0,0,23,2021-02-13T07:02:23.000-06:00,"My country is internet would be down so l wish for our sunshine today😌
Happy birthday to you 💜
#JHOPE 
#BTS",12
2021-02-13,7,en,0,2,[Myanmar],0,0,0,23,2021-02-13T07:02:23.000-06:00,"My country is internet would be down so l wish for our sunshine today😌
Happy birthday to you 💜
#JHOPE 
#BTS",13
2021-02-13,7,en,0,2,[Myanmar],0,0,0,23,2021-02-13T07:02:23.000-06:00,"My country is internet would be down so l wish for our sunshine today😌
Happy birthday to you 💜
#JHOPE 
#BTS",14
